name,categories,lat,lng,id,Neighborhood,Neighborhood Lat,Neighborhood Long
Canteen,Vegetarian / Vegan Restaurant,45.51929061248851,-122.63684581829371,4fa60b6ee4b0ddd496a34287,SUNNYSIDE,45.5157742,-122.6245285
Cheese & Crack Snack Shop,American Restaurant,45.52248231539709,-122.63731713164773,530a8339498e2b4aa97102b2,SUNNYSIDE,45.5157742,-122.6245285
Two Brothers Cafe & Grill,Eastern European Restaurant,45.51663599767189,-122.62306604007173,4a987c1bf964a520482c20e3,SUNNYSIDE,45.5157742,-122.6245285
Baby Doll Pizza,Pizza Place,45.519388513226026,-122.63659993395831,4fe93948e4b057290c0f4fa5,SUNNYSIDE,45.5157742,-122.6245285
Wajan,Indonesian Restaurant,45.523117,-122.615177,5d01739d1de765002cc0e6f9,SUNNYSIDE,45.5157742,-122.6245285
Bare Bones Cafe & Bar,Restaurant,45.5163214,-122.6359419,4b97e5edf964a520a11d35e3,SUNNYSIDE,45.5157742,-122.6245285
Ava Gene's,Italian Restaurant,45.50489285591876,-122.62979936289302,50b1abe3e4b0428a109f433a,SUNNYSIDE,45.5157742,-122.6245285
Lauretta Jean's,Bakery,45.504761482678205,-122.62941657002658,5084ac55e4b0a7491e1aa1cd,SUNNYSIDE,45.5157742,-122.6245285
PaaDee,Thai Restaurant,45.52279357001053,-122.63725713760381,4ec53c38754aa58f6bb6a219,SUNNYSIDE,45.5157742,-122.6245285
Cibo,Pizza Place,45.504929255348195,-122.62782791114422,4febd01ae4b02f7c02b732ff,SUNNYSIDE,45.5157742,-122.6245285
Lang Baan,Thai Restaurant,45.522636,-122.63708,53309137498e65090b88f292,SUNNYSIDE,45.5157742,-122.6245285
Cup & Saucer Café,Diner,45.51195120525351,-122.62722172893378,43c9b049f964a520a12d1fe3,SUNNYSIDE,45.5157742,-122.6245285
Laughing Planet Café,Vegetarian / Vegan Restaurant,45.51641946314951,-122.63048770548521,43df48aff964a520b62e1fe3,SUNNYSIDE,45.5157742,-122.6245285
Sivalai Thai Restaurant,Thai Restaurant,45.519214968434795,-122.6131568600913,4abed72af964a520369020e3,SUNNYSIDE,45.5157742,-122.6245285
Short Round,Vietnamese Restaurant,45.51199095011798,-122.62166072174978,597155404b78c50ff3e69b5c,SUNNYSIDE,45.5157742,-122.6245285
Navarre,Spanish Restaurant,45.52305345418688,-122.63714843932004,4ab53845f964a520557320e3,SUNNYSIDE,45.5157742,-122.6245285
Kala Noodle And Grill,Thai Restaurant,45.51627,-122.63936,51db6d7b498e1e9bdfd3a403,SUNNYSIDE,45.5157742,-122.6245285
Güero,Mexican Restaurant,45.52440541198565,-122.63713225775021,5185aecd498e0a3c5bbd2c41,SUNNYSIDE,45.5157742,-122.6245285
Little Big Burger,Burger Joint,45.504787980278735,-122.62389017053772,4f53fdbbe4b0e14ed8bda181,SUNNYSIDE,45.5157742,-122.6245285
Hoda's Middle Eastern Cuisine,Middle Eastern Restaurant,45.51652036769373,-122.62955899082112,416dc180f964a5209a1d1fe3,SUNNYSIDE,45.5157742,-122.6245285
Papa Murphy's,Pizza Place,45.512448396702624,-122.61990662194123,4b75febcf964a52027352ee3,SUNNYSIDE,45.5157742,-122.6245285
Pok Pok,Thai Restaurant,45.50477004564348,-122.63219299287582,4a56da31f964a520d2b51fe3,SUNNYSIDE,45.5157742,-122.6245285
The Goose,Mexican Restaurant,45.52224863149891,-122.63743642719855,539a56f3498ec50859097350,SUNNYSIDE,45.5157742,-122.6245285
India Oven - Authentic Cuisine of India,Indian Restaurant,45.516339946380754,-122.62837476998085,4a6294fbf964a5205ec41fe3,SUNNYSIDE,45.5157742,-122.6245285
Bollywood Theater,Indian Restaurant,45.50473406927274,-122.63441180739468,52f1abd7498ef6433edbbffa,SUNNYSIDE,45.5157742,-122.6245285
Tusk,Middle Eastern Restaurant,45.522747378140714,-122.64053214915455,57b6912f498ec1f79377a0d5,SUNNYSIDE,45.5157742,-122.6245285
Tarboush Lebanese Bistro and Bar,Middle Eastern Restaurant,45.51215818858385,-122.6315530508027,4c2eb6fd452620a181721c0f,SUNNYSIDE,45.5157742,-122.6245285
Tabor Bread,Bakery,45.512165035528675,-122.61056025696445,50afc012e4b0b7c94a7d898e,SUNNYSIDE,45.5157742,-122.6245285
Stammtisch,German Restaurant,45.52583132894907,-122.63733064219116,53658fdd498e3edbec00d87d,SUNNYSIDE,45.5157742,-122.6245285
City State Diner and Bakery,Diner,45.52400943077978,-122.6371781244612,4c0bd0446071a5937ac3e132,SUNNYSIDE,45.5157742,-122.6245285
Jam on Hawthorne,Breakfast Spot,45.512229268265344,-122.64271130651696,43db5338f964a520892e1fe3,SUNNYSIDE,45.5157742,-122.6245285
Nick's Famous Coney Island,Hot Dog Joint,45.5118877,-122.6249211,4a3ada0df964a5205da01fe3,SUNNYSIDE,45.5157742,-122.6245285
Mio Sushi,Sushi Restaurant,45.51194973522784,-122.62141748719445,43f73d8df964a520b92f1fe3,SUNNYSIDE,45.5157742,-122.6245285
La Buca,Italian Restaurant,45.523554093238516,-122.63713402295627,4a7a5242f964a52026e91fe3,SUNNYSIDE,45.5157742,-122.6245285
KaTi Portland,Thai Restaurant,45.50477285126601,-122.63496647421213,58754cd02f91cb4f4d24ef0b,SUNNYSIDE,45.5157742,-122.6245285
Ate-Oh-Ate,Hawaiian Restaurant,45.52265579,-122.64030672,4c8ec7a6d2aea093e063d169,SUNNYSIDE,45.5157742,-122.6245285
Casa Italia On Division,Italian Restaurant,45.505024,-122.633946,58d0a99b5a58691f53a2aff5,SUNNYSIDE,45.5157742,-122.6245285
Toji Korea Grill House,Korean Restaurant,45.512105489373525,-122.61466996158478,42153000f964a5208e1f1fe3,SUNNYSIDE,45.5157742,-122.6245285
Blue Star Donuts,Donut Shop,45.50486200019346,-122.63111894274796,5be613ae9fca56002c6f455c,SUNNYSIDE,45.5157742,-122.6245285
Stella Taco,Taco Place,45.50476385234975,-122.63408334581044,57311f3fcd10f947fecc7b80,SUNNYSIDE,45.5157742,-122.6245285
Pad Thai Kitchen,Thai Restaurant,45.516568572818315,-122.64225049429275,4a7260fcf964a520fada1fe3,SUNNYSIDE,45.5157742,-122.6245285
Ankeny Tap & Table,Gastropub,45.52217612765981,-122.63758439189453,53a4e2d3498ef54d0285284e,SUNNYSIDE,45.5157742,-122.6245285
Casa del Matador,Mexican Restaurant,45.522684928116696,-122.64084839875198,4abaca3ff964a520f08220e3,SUNNYSIDE,45.5157742,-122.6245285
Grand Central Baking Company,Bakery,45.511995955542254,-122.64259334628797,4a47c9fdf964a52018aa1fe3,SUNNYSIDE,45.5157742,-122.6245285
Pollo Norte,Mexican Restaurant,45.526581225481976,-122.6350838555811,581928701df6b32e66813c69,SUNNYSIDE,45.5157742,-122.6245285
Fern Kitchen (FERN Kitchen),Café,45.50638039716136,-122.61133424349316,58d6a5ebcc5b6a3bef6a34cc,SUNNYSIDE,45.5157742,-122.6245285
Tasty 'N Daughters,American Restaurant,45.5053971070036,-122.6153002041488,5c5c869cacb00b002c39f6a2,SUNNYSIDE,45.5157742,-122.6245285
Rice Junkies,Korean Restaurant,45.51215295938919,-122.6277060055665,4aa84f4ef964a520c45020e3,SUNNYSIDE,45.5157742,-122.6245285
Yataimura Maru,Japanese Restaurant,45.50476804391236,-122.62405790944456,510dc2c5e4b0ee6588d9083a,SUNNYSIDE,45.5157742,-122.6245285
Cha! Cha! Cha!,Mexican Restaurant,45.512117176068955,-122.62870973894333,4a29aca0f964a520be951fe3,SUNNYSIDE,45.5157742,-122.6245285
Straight From New York Pizza,Pizza Place,45.51635307831769,-122.63031424758086,4dfbf924149599f28fc94aec,SUNNYSIDE,45.5157742,-122.6245285
Boxer Ramen,Ramen Restaurant,45.523232,-122.638912,5a1f61d442d8c234294e28b3,SUNNYSIDE,45.5157742,-122.6245285
PDX Sliders,Burger Joint,45.504855756929096,-122.63345366634766,5a29aec0a423624e7fffa413,SUNNYSIDE,45.5157742,-122.6245285
Holman's Restaurant,Diner,45.52257525292625,-122.6374141903155,4a8519b2f964a5201cfe1fe3,SUNNYSIDE,45.5157742,-122.6245285
Mai Thai,Thai Restaurant,45.516334,-122.63353049755096,4b218a33f964a520853d24e3,SUNNYSIDE,45.5157742,-122.6245285
La Calaca Comelona,Mexican Restaurant,45.51618210379325,-122.64218901864156,42966300f964a52050241fe3,SUNNYSIDE,45.5157742,-122.6245285
Petite Provence,Bakery,45.50525600928321,-122.61242758366976,4aabdcecf964a520815a20e3,SUNNYSIDE,45.5157742,-122.6245285
Garden Monsters,Salad Place,45.505529,-122.610362,54e69151498ed4896a407ddb,SUNNYSIDE,45.5157742,-122.6245285
Caldera Public House,American Restaurant,45.519389697817296,-122.60168280536392,4aac4040f964a520205d20e3,SUNNYSIDE,45.5157742,-122.6245285
New Thai Blues - Division,Thai Restaurant,45.505032398043596,-122.6192917936894,4a9735a7f964a520f02820e3,SUNNYSIDE,45.5157742,-122.6245285
DC Vegetarian,Vegetarian / Vegan Restaurant,45.505092,-122.610712,5a88e57398fbfc76e3b96582,SUNNYSIDE,45.5157742,-122.6245285
Authentic Thai Cuisine,Thai Restaurant,45.504896487115296,-122.62374748798722,4a862de3f964a520ad0020e3,SUNNYSIDE,45.5157742,-122.6245285
Tokio Table,Japanese Restaurant,45.50506371086512,-122.61332567451818,5362feb1498e605b2be4d432,SUNNYSIDE,45.5157742,-122.6245285
Hawthorne Fish House,Seafood Restaurant,45.512187841694235,-122.6174560393099,4b36d344f964a520113d25e3,SUNNYSIDE,45.5157742,-122.6245285
American Dream Pizza,Pizza Place,45.526208515971426,-122.61529608506979,4a917cd7f964a5205f1a20e3,SUNNYSIDE,45.5157742,-122.6245285
Thai Dish Authentic Thai Cuisine,Thai Restaurant,45.51191867174753,-122.61494019265761,4d7d2532cf3f370403ee5e40,SUNNYSIDE,45.5157742,-122.6245285
Mekha Grill,Vietnamese Restaurant,45.505142,-122.611574,54f7bdd4498e754ce4c781df,SUNNYSIDE,45.5157742,-122.6245285
Rice & Spice Teriyaki,Asian Restaurant,45.52633992163033,-122.61667221382363,4b5523a6f964a52090dc27e3,SUNNYSIDE,45.5157742,-122.6245285
Bete-Lukas Ethiopian Restaurant,Ethiopian Restaurant,45.504749372966884,-122.61093082396229,49cb97d2f964a52008591fe3,SUNNYSIDE,45.5157742,-122.6245285
Russell Street BBQ,BBQ Joint,45.51644695802817,-122.61859313084737,59459f0c603d2a57a8f10868,SUNNYSIDE,45.5157742,-122.6245285
Xico,Mexican Restaurant,45.504977025874176,-122.62522363143977,50287fc43950cf089b8de6be,SUNNYSIDE,45.5157742,-122.6245285
Tom's Restaurant,American Restaurant,45.505009372303036,-122.62274963544986,4cd370d304c2236a7cd9cdc7,SUNNYSIDE,45.5157742,-122.6245285
Ranger Station,Gastropub,45.511906887258185,-122.61831910551689,5407cf0d498e0efae45c03f1,SUNNYSIDE,45.5157742,-122.6245285
Poblano Pepper,Mexican Restaurant,45.51656179300958,-122.61826973867132,551221be498e1f1f8b97b2cf,SUNNYSIDE,45.5157742,-122.6245285
Blue Basil Thai Restaurant,Thai Restaurant,45.51647795911575,-122.62411678110732,5126d4e0e4b0655092171441,SUNNYSIDE,45.5157742,-122.6245285
Rovente Pizza,Pizza Place,45.511936,-122.631836,4ae5e17ef964a520d6a221e3,SUNNYSIDE,45.5157742,-122.6245285
Los Gorditos,Mexican Restaurant,45.50562,-122.61161100000001,4c049d4d39d476b095c231a7,SUNNYSIDE,45.5157742,-122.6245285
Creme De La Creme,French Restaurant,45.51633403,-122.618101,4c425759ff711b8df5711305,SUNNYSIDE,45.5157742,-122.6245285
Toney Bento,Japanese Restaurant,45.512455423709454,-122.62593232667952,42a4e380f964a520f8241fe3,SUNNYSIDE,45.5157742,-122.6245285
Bamboo House,Asian Restaurant,45.512318,-122.621276,5cd24f58e7a237002cda58c6,SUNNYSIDE,45.5157742,-122.6245285
Stan'wiches,Sandwich Place,45.512067,-122.62171,53c82a36498e72be1c0d419f,SUNNYSIDE,45.5157742,-122.6245285
Bangkok Restaurant,Thai Restaurant,45.523008243959204,-122.60829201054949,4bf9dd255317a5937b01027f,SUNNYSIDE,45.5157742,-122.6245285
Straight From New York Pizza,Pizza Place,45.512212,-122.625621,5bfda0589de23b002cb88b1f,SUNNYSIDE,45.5157742,-122.6245285
Big's Chicken,Fried Chicken Joint,45.5261224,-122.615462,5d9b2dfb18130c000870da78,SUNNYSIDE,45.5157742,-122.6245285
Hello India,Indian Restaurant,45.511859,-122.628372,5959c8ddc824ae1df79f01db,SUNNYSIDE,45.5157742,-122.6245285
Big's Chicken,Fried Chicken Joint,45.526216,-122.615587,58fa5baab3d8e242dbe69310,SUNNYSIDE,45.5157742,-122.6245285
Namu,Hawaiian Restaurant,45.505431,-122.610721,59e6b42b6cf01a7ce3c1d9e6,SUNNYSIDE,45.5157742,-122.6245285
Screen Door,Southern / Soul Food Restaurant,45.5229674576085,-122.64160630472827,49ea3b96f964a52038661fe3,SUNNYSIDE,45.5157742,-122.6245285
Kopi Coffee House,Café,45.52302768385628,-122.64179815498412,56366051498e5e231f9a8ad6,SUNNYSIDE,45.5157742,-122.6245285
Luce,Italian Restaurant,45.52282178978922,-122.64361411183224,4c7da36710916dcb1a2d2a96,SUNNYSIDE,45.5157742,-122.6245285
Little t American Baker,Bakery,45.504691,-122.639467,4a7da044f964a520f9ee1fe3,SUNNYSIDE,45.5157742,-122.6245285
Nimblefish,Sushi Restaurant,45.51192424582722,-122.64509797772898,5a2f46343abcaf649fd7c05d,SUNNYSIDE,45.5157742,-122.6245285
Han Oak,Korean Restaurant,45.526791,-122.641908,56c526a5cd1031bcadcdb52a,SUNNYSIDE,45.5157742,-122.6245285
Nostrana,Italian Restaurant,45.51766037531753,-122.65140992352615,4a2dd70cf964a520fb971fe3,SUNNYSIDE,45.5157742,-122.6245285
Devil's Dill Sandwich Shop,Sandwich Place,45.5122942544437,-122.64830920429596,518f167e498ed099eed03ed8,SUNNYSIDE,45.5157742,-122.6245285
Farm Spirit,Vegetarian / Vegan Restaurant,45.51713508347535,-122.65128373507525,558f5485498e71847244615b,SUNNYSIDE,45.5157742,-122.6245285
Fire on the Mountain,Wings Joint,45.52280324326804,-122.64833222906537,4a57e717f964a5200db71fe3,SUNNYSIDE,45.5157742,-122.6245285
Castagna,American Restaurant,45.51208606723788,-122.64749706304832,517978728aca04807e6cd274,SUNNYSIDE,45.5157742,-122.6245285
Poke Mon,Poke Place,45.51225831011693,-122.65081991257722,57816e33498e15a5537e435a,SUNNYSIDE,45.5157742,-122.6245285
Nuestra Cocina,Mexican Restaurant,45.504881697759416,-122.64380028963127,42055e00f964a520661f1fe3,SUNNYSIDE,45.5157742,-122.6245285
Oui Presse,Café,45.512113474659955,-122.6476996770259,4d18ee7b25cda14348c682d6,SUNNYSIDE,45.5157742,-122.6245285
Dove Vivi,Pizza Place,45.52659990057116,-122.63740020856982,4a6e6045f964a5209bd41fe3,SUNNYSIDE,45.5157742,-122.6245285
Bröder Cafe,Scandinavian Restaurant,45.503355833453476,-122.64012900224063,4a3565f5f964a520ef9c1fe3,SUNNYSIDE,45.5157742,-122.6245285
La Moule,Belgian Restaurant,45.5033222471853,-122.6402274080244,55f75f95498ebfb31c3a93b2,SUNNYSIDE,45.5157742,-122.6245285
Farina Bakery,Bakery,45.51226105114525,-122.64637326852639,54599556498e300063a86917,SUNNYSIDE,45.5157742,-122.6245285
Zell's Cafe,American Restaurant,45.517117111852336,-122.6525378943361,4a3e8b15f964a5200aa31fe3,SUNNYSIDE,45.5157742,-122.6245285
Meat Cheese Bread,Sandwich Place,45.51925194830934,-122.65135844577343,49fa0d3df964a520af6d1fe3,SUNNYSIDE,45.5157742,-122.6245285
La Panza Cafe,Mexican Restaurant,45.505125335945976,-122.63984753802927,53533009498e5522be59df86,SUNNYSIDE,45.5157742,-122.6245285
Papa G's,Vegetarian / Vegan Restaurant,45.50476079633724,-122.64218046186255,4a84555df964a5204ffc1fe3,SUNNYSIDE,45.5157742,-122.6245285
Scottie's Pizza Parlor,Pizza Place,45.50474747187298,-122.6439431281878,55be7ee8498ea8d0813d20eb,SUNNYSIDE,45.5157742,-122.6245285
Arrosto,Food Stand,45.526978,-122.641937,56bbdffb498ef1c1d5fe0f36,SUNNYSIDE,45.5157742,-122.6245285
Off the Waffle,Breakfast Spot,45.503548,-122.639601,541dd175498e3a898acebf2c,SUNNYSIDE,45.5157742,-122.6245285
The Sudra,Indian Restaurant,45.52662340216915,-122.64175673657526,527aa2be11d2d9a3e454ff2f,SUNNYSIDE,45.5157742,-122.6245285
Dots,American Restaurant,45.50346461896846,-122.63996681706595,40e4a580f964a520fb091fe3,SUNNYSIDE,45.5157742,-122.6245285
Sammich,Sandwich Place,45.52298791124599,-122.6437065538434,5a2314c3b9a5a85c2bae536d,SUNNYSIDE,45.5157742,-122.6245285
Hunnymilk,Breakfast Spot,45.52354212773182,-122.63715041784941,5741fdc6498e7647fa2b9fd8,SUNNYSIDE,45.5157742,-122.6245285
Mad Greek Deli,Greek Restaurant,45.522786860507885,-122.64771439731445,4f0de746e4b0a91e14991f5b,SUNNYSIDE,45.5157742,-122.6245285
Riyadh's Lebanese Restaurant,Middle Eastern Restaurant,45.51217312590281,-122.65232005542698,421e6a80f964a520a61f1fe3,SUNNYSIDE,45.5157742,-122.6245285
Garden Bar,Salad Place,45.504960654665574,-122.64468863393996,56bd9a86498ef768f82d33a5,SUNNYSIDE,45.5157742,-122.6245285
24th & Meatballs,Sandwich Place,45.52663110935391,-122.64148829991176,5024879ae4b07a020db4a51f,SUNNYSIDE,45.5157742,-122.6245285
Shandong,Chinese Restaurant,45.53504030713293,-122.62440249757897,4c2e6721ac0ab713a2861b1e,SUNNYSIDE,45.5157742,-122.6245285
Gado Gado,Indonesian Restaurant,45.535774,-122.62337,5cf5da72f2554e002c651add,SUNNYSIDE,45.5157742,-122.6245285
The Zipper,Food Court,45.52906441802792,-122.63807028937107,5605f230498e40063a670ec8,SUNNYSIDE,45.5157742,-122.6245285
Sizzle Pie,Pizza Place,45.53583343821584,-122.62049219055817,59f9144fbed4833af0fa921f,SUNNYSIDE,45.5157742,-122.6245285
Basilisk,Fried Chicken Joint,45.52903089632675,-122.63814218748894,56ef8f50498e8a77e0b55cfe,SUNNYSIDE,45.5157742,-122.6245285
Nicholas Restaurant,Middle Eastern Restaurant,45.53514911466586,-122.63246124459758,4be8683288ed2d7f10d6cb1d,SUNNYSIDE,45.5157742,-122.6245285
Sweet Basil Thai Cuisine,Thai Restaurant,45.53528617727176,-122.63340572131052,4b06f7e5f964a5207cf422e3,SUNNYSIDE,45.5157742,-122.6245285
Coco Donuts,Donut Shop,45.535287224073706,-122.63729438003287,4fcbba65e4b068d42038e006,SUNNYSIDE,45.5157742,-122.6245285
The New Deal Cafe,Breakfast Spot,45.53360893950068,-122.60903322281904,4553763ff964a520fc3c1fe3,SUNNYSIDE,45.5157742,-122.6245285
Vivienne Kitchen and Pantry,Café,45.53582655339591,-122.62074369688827,5723948f498ee138bbec70ac,SUNNYSIDE,45.5157742,-122.6245285
Chin's Kitchen,Chinese Restaurant,45.5350809906278,-122.62062112027535,4b3e8ef1f964a520e89e25e3,SUNNYSIDE,45.5157742,-122.6245285
Blind Onion Pizza and Pub,Pizza Place,45.535213692160845,-122.62984125231782,4a7891f9f964a520e8e51fe3,SUNNYSIDE,45.5157742,-122.6245285
Fleur De Lis Bakery & Cafe,Café,45.53636550851666,-122.62204582315981,4af1f7d5f964a520d9e421e3,SUNNYSIDE,45.5157742,-122.6245285
Reo's Ribs Hollywood,BBQ Joint,45.53638182450869,-122.61971658244848,5646621d498e6fcc3f7bff30,SUNNYSIDE,45.5157742,-122.6245285
Fonda Rosa,Mexican Restaurant,45.523712258011045,-122.63717076204101,4a417723f964a52053a51fe3,SUNNYSIDE,45.5157742,-122.6245285
Full Moon Thai Restaurant,Thai Restaurant,45.535291949038424,-122.6286203362587,4ecad383b8f7782ab71e8111,SUNNYSIDE,45.5157742,-122.6245285
Builicious,Vietnamese Restaurant,45.519212798179694,-122.63666916840268,57bc8ee9498ed933268af9ed,SUNNYSIDE,45.5157742,-122.6245285
Davenport,New American Restaurant,45.523014,-122.64306,5282f004498e443cea9c13b4,SUNNYSIDE,45.5157742,-122.6245285
Epif Restaurant & Pisco Lounge,Vegetarian / Vegan Restaurant,45.525921000000004,-122.636951,563ad0a5cd105df35a1a817c,SUNNYSIDE,45.5157742,-122.6245285
Nomad.PDX,Restaurant,45.527131975482924,-122.64159001006139,57a67b34498e657cfb23392e,SUNNYSIDE,45.5157742,-122.6245285
Bluefin Sushi Bar,Sushi Restaurant,45.53510598771406,-122.62048283089814,4a124f24f964a52089771fe3,SUNNYSIDE,45.5157742,-122.6245285
India Grill,Indian Restaurant,45.522775246105915,-122.63536733383997,457f1344f964a5204c3f1fe3,SUNNYSIDE,45.5157742,-122.6245285
Domino's Pizza,Pizza Place,45.533136,-122.626439,588ba826f68d8d04ba5f891a,SUNNYSIDE,45.5157742,-122.6245285
Domino's Pizza,Pizza Place,45.533202,-122.626122,4bfde68c8992a593a2e2acb0,SUNNYSIDE,45.5157742,-122.6245285
Uno Mas Taquiza,Taco Place,45.52661434726997,-122.64160357018018,505a21abe4b041be10f30bd6,SUNNYSIDE,45.5157742,-122.6245285
Teriyaki Town,Japanese Restaurant,45.53718664267259,-122.61731971740295,4b6cac25f964a520154b2ce3,SUNNYSIDE,45.5157742,-122.6245285
Laughing Planet,American Restaurant,45.5367096324133,-122.61983976501654,57095857498e269d12e99b7a,SUNNYSIDE,45.5157742,-122.6245285
Du-Kuh-Bee Noodle,Korean Restaurant,45.536087,-122.619424,553544fb498ea799c72d4983,SUNNYSIDE,45.5157742,-122.6245285
Subway,Sandwich Place,45.52286117730804,-122.63473703776145,4b5a09fcf964a52052a928e3,SUNNYSIDE,45.5157742,-122.6245285
Sushi Chiyo,Sushi Restaurant,45.53541826600775,-122.6218247284165,56203c46498ee269dc0a4877,SUNNYSIDE,45.5157742,-122.6245285
Franks-A-Lot,Hot Dog Joint,45.52311988623677,-122.6361604213172,4a8718c9f964a520890220e3,SUNNYSIDE,45.5157742,-122.6245285
The Slide Inn,New American Restaurant,45.522084135373404,-122.64157365095903,4fb92c8ae4b0c8615233b52d,SUNNYSIDE,45.5157742,-122.6245285
Slice at the Zipper,Pizza Place,45.529068,-122.63796200000002,5607388c498eb0939bbd691c,SUNNYSIDE,45.5157742,-122.6245285
Bar Vivant,Tapas Restaurant,45.52301511287164,-122.6427993183119,50397cf3e4b06e9ad48f73c5,SUNNYSIDE,45.5157742,-122.6245285
Wendy's,Fast Food Restaurant,45.52960102852242,-122.63530902567254,4bb297e9715eef3b397a85bb,SUNNYSIDE,45.5157742,-122.6245285
Dante's deli,Deli / Bodega,45.523262,-122.615289,4afb0900f964a520821a22e3,SUNNYSIDE,45.5157742,-122.6245285
Pizzicato,Pizza Place,45.523060189860416,-122.63690480005633,4b4fd8d4f964a5206e1727e3,SUNNYSIDE,45.5157742,-122.6245285
Gladstone Street Pizza,Pizza Place,45.49345783909213,-122.62344593669849,4a1075dcf964a520cc761fe3,SUNNYSIDE,45.5157742,-122.6245285
Burgerville,Burger Joint,45.49829705070425,-122.6400286294242,4b9c437af964a520125a36e3,SUNNYSIDE,45.5157742,-122.6245285
DeNicola's,Italian Restaurant,45.49674896681546,-122.62841351051006,4bc132b8f8219c748317b310,SUNNYSIDE,45.5157742,-122.6245285
Saint Pizza Lounge,Pizza Place,45.493426147713755,-122.62342678216628,4e3df0f452b1a04aff1fe47c,SUNNYSIDE,45.5157742,-122.6245285
Taqueria Los Gorditos,Mexican Restaurant,45.498045387931576,-122.61115429909135,55b55d95498e7fb4552e904f,SUNNYSIDE,45.5157742,-122.6245285
SuperDeluxe,Burger Joint,45.49770454434038,-122.6112084004959,5b4d6498628c83002c807f77,SUNNYSIDE,45.5157742,-122.6245285
Ho Ho - Oriental Restaurant,Chinese Restaurant,45.49817075644689,-122.62237839662046,4b11a864f964a520968123e3,SUNNYSIDE,45.5157742,-122.6245285
Tecos,Mexican Restaurant,45.49733599768579,-122.61906718539556,4b05edbaf964a520fee522e3,SUNNYSIDE,45.5157742,-122.6245285
La Bamba,Mexican Restaurant,45.497353704264725,-122.6123481056737,4af4f08cf964a52094f721e3,SUNNYSIDE,45.5157742,-122.6245285
Papa John's Pizza,Pizza Place,45.49658584054624,-122.63128247362806,4ad15c78f964a52032de20e3,SUNNYSIDE,45.5157742,-122.6245285
Thai BBQ,Thai Restaurant,45.49768214503139,-122.6133265229634,4bc63f43f360ef3b5a68db2d,SUNNYSIDE,45.5157742,-122.6245285
McDonald's,Fast Food Restaurant,45.4977293,-122.6360719,4ae10c04f964a520d88421e3,SUNNYSIDE,45.5157742,-122.6245285
Original Joe's,Deli / Bodega,45.496864,-122.623368,4c2bc2a957a9c9b6066df667,SUNNYSIDE,45.5157742,-122.6245285
Kouzina,Greek Restaurant,45.51198,-122.614883,595ab5ea8173cb5b6fc9d34f,SUNNYSIDE,45.5157742,-122.6245285
The Deadliest Catch,Seafood Restaurant,45.50463252180637,-122.61139154434204,4c8ade8652a98cfacced30e9,SUNNYSIDE,45.5157742,-122.6245285
The Schnitzel Van,German Restaurant,45.50457800669655,-122.61131912469864,4c707dfdb3ce224bf83a74c6,SUNNYSIDE,45.5157742,-122.6245285
Gold Bowl Chinese,Chinese Restaurant,45.496472,-122.627074,4b81dec6f964a520fdc130e3,SUNNYSIDE,45.5157742,-122.6245285
Las Palomas Taqueria,Mexican Restaurant,45.505398,-122.61063,5ab063a826659b4682b9c453,SUNNYSIDE,45.5157742,-122.6245285
Genies Too,Breakfast Spot,45.51202186067456,-122.61275248790774,5478ca0d498ecfcbffd24d25,SUNNYSIDE,45.5157742,-122.6245285
Pizzicato,Pizza Place,45.510027376712095,-122.73586481809615,4b9da75bf964a52066b836e3,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Verde Cocina,Mexican Restaurant,45.50953798094662,-122.73424586362336,5596039f498ee1ea0bd5506f,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Subway,Sandwich Place,45.509779256821915,-122.73480299852707,4dfa8af0ae60f95f8226fc95,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Tedde's Tea,Food,45.508182,-122.731629,4f32039f19833175d609cb69,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Sankuru Trader Oregon Zoo,Snack Place,45.50777355689562,-122.71524166615637,4c7818f3794e224bc7026128,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Bear Walk Cafe,Café,45.50923366,-122.71358857,4e04cca0e4cd4839a4d4d1ae,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Ben & Jerry's,Food Stand,45.509075,-122.71259,579d0fe0498e4517b3227f9f,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Cascade Grill,Restaurant,45.51002498436207,-122.7157501977956,4bae7004f964a52060b23be3,SYLVAN-HIGHLANDS,45.514134,-122.7300085
AfriCafe,Café,45.50854075789349,-122.71311413109643,4bd9e6762a3a0f47c5cba8b6,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Umami Cafe,Café,45.519021897397394,-122.70838055604064,58e140a2fda3d847e771f631,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Pizza Schmizza,Pizza Place,45.51502576278426,-122.75485623467908,4b7862edf964a52051ca2ee3,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Joy Wok,Chinese Restaurant,45.51603451328324,-122.7529660138618,4a81cc63f964a5209df71fe3,SYLVAN-HIGHLANDS,45.514134,-122.7300085
Biscuits Cafe,Diner,45.516241006205775,-122.75330745306455,4af5b5bdf964a520b8fb21e3,SYLVAN-HIGHLANDS,45.514134,-122.7300085
